x,y,token
46.31259,0.7164256,عروسی
-12.771141,-30.065891,پشتو
28.028181,-33.82057,جادویی
9.99462,-3.0940614,ر
-5.6442175,15.123396,والبته
-0.3545603,17.346682,سازد
42.7357,32.36563,مادربرد
40.195797,7.9340744,Intel
27.716856,1.77462,هفتم
38.01537,28.733355,بایوس
-5.1970544,16.273438,مشابهش
-24.136175,5.7201724,جداست
15.918084,-15.3164625,آقایی
15.040977,26.694242,مدیر
1.7642496,20.809982,معدود
1.3354394,-35.15178,غیرعادی
16.396353,-4.6425877,گمراهی
14.052439,13.282491,مبهم
-34.227436,-6.3622904,آقایونی
11.866403,38.106052,میگیرن
-1.0086849,12.313894,واقعیتش
-20.067846,-1.8670787,قطار
5.837188,-21.811338,آچارهای
10.486959,-27.96395,لایته
-34.84087,0.9918724,دربسته
-51.212334,-2.0374045,بوشم
2.6716392,-16.687828,باقیمتی
-32.940987,-1.2547913,بیشترش
-49.931248,-5.1593733,هرمس
22.756662,-3.8688264,گردم
-12.365496,9.083408,دلنشینه
34.204964,-24.435772,شارژره
-20.183674,-3.5798345,سنگینش
-14.708878,12.976945,لاکچری
-5.0411596,-26.733795,گیرت
-1.6915065,-19.644585,قتی
16.067896,21.238739,متأسفم
29.921764,-35.38028,باسرعت
31.410831,-2.8933198,لالی
12.496393,-13.122626,وسفارش
-39.396576,-5.789245,پارابن
18.949478,29.386202,ادعای
14.688351,10.864225,متقاعد
11.262932,20.651943,صادق
6.596778,-48.359417,چراغهاش
8.364383,-18.413706,میخرنش
27.274918,11.38008,شارپ
-26.455297,13.182864,سوهان
-11.778765,11.388585,وزیباست
-2.5714417,3.8917289,سینجر
14.476857,-15.143568,رسیدیم
-6.546119,-44.794464,شکنندست
-4.9896255,-17.355654,نخواد
-13.896811,-11.135833,دیوارها
-19.62921,-3.7373369,جابجاش
-12.954509,-34.668903,استفادست
36.02487,-14.074789,مودمهای
-41.08883,8.558911,کرمش
-39.988514,-14.545851,آرکو
24.784332,-31.50788,اکسل
-1.500859,-16.026585,پاوربانکها
16.5643,10.396821,ارزانی
-0.7306768,21.004824,آمریکاست
-3.667827,16.101444,آلمانیه
20.498055,-13.422349,دومینو
22.207666,-32.019783,اعدادی
0.18222386,14.189492,تصادفی
-4.452524,-32.87637,زودهم
4.844431,-16.824373,زنبیل
42.662453,12.174111,هاردهای
1.3014275,-42.326664,بشند
-28.48377,7.277851,نچسبیده
8.548735,-31.997147,سرِ
-6.579781,43.67405,فردای
12.353995,8.29134,تعدیل
-11.792344,16.184155,ثبات
-29.870558,28.974619,آویزون
-13.241552,37.852047,بزارمش
-7.0418983,7.325685,خریدمو
-27.371944,-9.706124,زره
-13.432166,-20.142212,لبپر
-6.3680363,-2.4521637,تَر
12.777512,6.3267817,شکسته_است
0.34011185,-12.504877,متصدی
7.032714,11.234166,میلاد
-14.422411,6.280552,ضدضربه
26.410175,8.021061,تاره
-3.6337943,-9.403993,انتخابهای
-41.679775,2.018863,لباسها
13.610539,24.850605,مجوز
-19.816097,-1.9342037,جاشه
2.361629,27.428314,دگ
8.484926,14.917226,برانگیز
16.918852,0.63329834,خوبم
26.431873,-14.104624,آموزشش
-7.7142973,-41.05352,کنج
-26.62708,-12.934018,غذارو
36.71274,-0.5166328,sata
32.510212,-11.829508,بایین
34.38954,-34.466537,مستحکمی
34.061172,13.283413,کوچ
-19.659687,-43.677532,تیغی
-12.267103,38.664543,زدمش
25.997004,-30.618938,سریهای
39.40805,-8.597161,مخصوصش
15.372829,13.735926,جوانب
-0.7583307,9.073755,دلیلشم
24.288889,-3.257329,فاحشی
43.870235,3.3634012,گرافیگ
18.00416,-48.660614,بازیی
48.187073,1.9505671,اجاره
7.177946,-3.8447316,na
-6.167249,4.770626,ماهیه
-16.373869,26.027008,صب
3.2376914,-4.8465285,دهنم
17.628168,20.014719,مشغله
-13.51647,-17.676952,کلاسیکه
-31.172543,-3.785844,گازش
13.574747,-20.71496,بلدی
8.699861,33.16891,میبینه
-8.637337,-1.4469881,گدا
11.294164,15.963755,گویند
-39.507908,34.16214,آتش
-26.294659,13.376469,سم
-10.662851,20.804825,طبیعتاً
4.0775166,-2.5176961,ویزه
0.27845573,-23.450802,ورش
4.990053,30.55267,میذارید
2.3049974,35.844807,قیمتیه
2.9720263,38.010376,خبرتونه
12.551989,14.197873,اشکالات
-6.5125065,0.4527403,پیشنها
12.430987,30.646662,بنجل
14.8849125,-9.614573,نفروشه
26.232306,19.420523,پناه
-19.800056,-7.7666345,کارامده
4.540324,-42.197994,حوالی
6.889702,23.657578,مون
-41.059452,0.5874921,مناطق
42.956104,9.545132,بایت
-9.385702,1.2866062,مناطقی
1.8271931,-1.1738127,خوبیاش
2.6815171,-20.580381,میگرفتیم
-12.279804,-29.414396,سرپوش
-5.4681935,21.438837,واش
-26.184061,-19.24462,کچل
11.7683525,19.766413,اید
1.8606675,29.801159,سمتش
8.406634,-23.452982,دارمشون
-24.092524,-14.523202,بتنی
28.227888,-45.539654,جیکالا
-25.816212,-25.79134,سویا
11.675859,-39.478004,بگذار
9.124341,29.369709,زودی
38.923237,29.948498,اندرویدش
38.574306,-37.178925,افزاریش
5.5273743,-45.123604,ظاهریشم
15.112984,-10.125475,شرم
-15.29931,43.003292,انداختمش
6.082338,28.048044,جالبتر
47.453876,18.27616,عصبانی
-2.3633823,-39.47194,بستی
-43.34083,-7.714346,چربیش
8.101798,-25.477571,فلک
-7.4024563,26.662052,توتال
38.51097,-18.769714,تراکتور
22.689188,-3.9622502,برگردم
31.484583,22.708427,میخاید
-35.130875,0.2894046,ساندویچ
-47.739002,-0.6757417,ترکیبی
44.809063,18.993418,طرفدارای
4.153275,25.93013,بدستمون
15.208938,2.475867,اولو
-3.9269745,14.770671,سیلور
15.809307,-12.206358,مسیولین
5.4046164,7.7591963,فروشد
12.068989,-13.621903,نمیارزید
1.5297306,-32.184826,وسطاش
11.679631,-21.892857,باهاشو
-8.816826,7.3716354,عالمه
23.542881,-37.493176,ولووم
16.798044,27.843908,خوبتون
12.80503,-26.441374,قیمتت
-44.543106,2.090847,آبلیمو
-3.4486165,14.131536,وارزش
-6.4692807,0.6701066,پشنهاد
0.46813488,15.182994,روزها
-41.684017,-0.55844074,درخشندگی
43.276936,26.459381,پابجی
-2.7431424,-35.020294,کیسم
-11.018839,18.673933,واته
7.4305277,-50.768387,دقه
-11.284625,-2.4568603,تز
17.37029,8.170876,تاسیس
-24.30355,-30.5963,ماندکاری
7.13761,18.073298,شهید
4.8037057,-9.259319,خلیلی
-5.3834405,12.168473,نوجوانی
16.252975,12.718874,گوید
10.613208,14.626941,خواندم
18.090508,-28.30906,محروم
2.8371413,8.867108,وسرعت
-43.097248,12.121712,قرمزشو
-1.5188555,18.27212,داراست
-6.7728534,-0.16268277,وپیشنهاد
39.74099,37.632782,سامسونگه
-12.748182,-15.076397,تصورات
22.823492,-21.232565,کسانیه
-25.004282,36.97109,نی
-24.616138,12.104992,میریزد
-7.056938,7.105176,عطرم
-4.9388566,-21.040277,قیمتیش
9.417262,-4.315478,طوفان
31.423485,-28.854881,dxomark
27.75776,7.796567,عقبش
-10.46493,6.4011035,اشپزخونه
10.284134,-4.1791806,درصدم
-24.934443,-9.178699,گلسش
-0.7257105,-3.2494533,ازبهترین
-1.5903376,-4.37894,علائم
29.408752,-3.5143852,ریاضی
10.746828,24.439749,آموزشی
-11.954064,-9.937468,خطری
15.37048,16.53248,درصورت
-36.69097,20.267899,کوچیکش
2.5801146,-18.235838,خریدنو
-15.225571,0.24282429,محافظه
-40.784077,2.042232,گرمش
-7.433537,12.515494,طولانیه
0.61132425,8.57627,موجی
-7.1149592,-10.8559885,توپهای
14.625595,21.893766,اخلاقی
-3.1309834,20.463917,بویژه
11.971113,28.050781,نفع
12.789337,6.3172026,زنند
-11.361819,-23.713367,بذرهای
21.31201,-2.0047486,توشگفت
-20.113375,0.50562537,فقد
7.4416413,24.329262,بزند
14.2990055,-24.989817,مرخصی
9.049911,-7.9746842,کسر
-19.013672,-26.183474,شناور
17.124987,-5.712383,ننوشتن
-13.714016,12.485843,دوامه
15.662802,-32.803364,درجواب
-38.339394,-10.7705555,صورتشون
-4.6993213,-25.805315,مطلوبه
-10.06556,-36.304512,فوروارد
-19.388292,25.21614,تناسب
-37.080666,-12.591232,رژهای
-27.361277,0.6395245,کردنشون
-9.473341,-4.96302,ازطرفی
-5.989318,-23.91396,سامسونت
5.9382863,-39.131836,ارزونیه
16.652784,-15.332269,شاهین
2.4452167,-14.887335,جوونا
4.122448,-2.824063,میکم
22.252386,11.411892,رایج
-21.557074,-12.425836,پاتونو
-40.991486,0.6727597,آلوده
-7.5248356,-24.81725,بالاشو
25.678026,-28.721022,wide
-36.889217,9.384615,گلهای
4.688607,-22.004288,شدیدن
35.515327,9.364196,box
17.954327,36.387535,قانونی
16.629791,11.0288105,گمرک
31.45287,15.660164,نگا
18.35276,7.465012,برسیم
20.958305,1.6085416,فراسو
26.377277,-30.10831,استپ
7.592807,18.094006,کاوه
6.4844413,15.146982,شاهنامه
-32.95274,-30.0488,بوعه
4.807913,-5.808052,یم
6.223575,-4.1566434,مردن
10.230966,-47.717247,باشینش
-32.19271,6.3926077,۲تا
-8.967536,26.521666,ماشینو
-19.262371,-28.039799,چق
-1.8568367,9.290254,میشنوی
-13.841228,-6.090361,روغنای
22.330708,-32.19832,فرعی
-34.381657,-5.04789,وبوی
23.037588,-5.0309725,کاملتر
-18.806295,-16.2172,آستینها
34.51444,-0.8682847,اسمبل
15.6191225,-28.101704,کاوازاکی
-33.470272,14.658481,دستای
-34.33795,28.663948,ابر
40.741013,12.578627,H
41.47431,5.136654,r
-0.6704713,9.347034,رکورد
25.799162,-33.892696,نمیآید
3.9622278,14.465569,ریس
3.4735227,-1.2782211,ماکسیمم
-10.828559,-27.700956,بلدید
30.607649,9.469282,دوربینه
22.672235,-17.34318,دیکشنری
38.937325,-5.010476,کابلهای
-18.530077,3.6273906,دلونگی
-25.747934,-22.68111,اسپرسوی
-1.3633667,-10.418819,شانل
14.506851,-34.871334,نشدیم
0.9950528,-49.04329,میست
26.059858,-19.516834,قایل
5.48095,18.443378,پرفروشترین
5.5699043,0.51506174,مجود
-13.123708,2.6180751,خاکستریش
-12.843166,20.082054,متعادل
15.007954,-8.436338,خریدهایی
10.2159,-16.427824,کالاس
-4.5256295,-3.3906138,خردم
-31.150621,13.135285,تماما
-22.560368,42.59359,بیای
-3.5971096,9.798417,فوقالعادس
4.454286,2.281849,بیاریدش
28.363182,-16.18452,منتظرش
-31.051064,6.351876,کاملن
41.026115,9.666151,کانفیگ
11.566527,-36.047924,رسونده
3.180173,36.830963,کاشکی
-9.838662,0.034908175,رویایی
-4.4685965,33.54834,میکردیم
-34.181202,-5.0755134,زعفرون
2.7457082,-9.226461,دوراهی
-30.901033,10.480377,فلزش
-41.00753,-12.753468,نمیزنم
-29.509201,28.479383,تکیه
-36.64038,13.59501,آجیل
13.343067,37.677578,ندادن
-18.180687,6.5917106,شکسته_شده_بود
39.119884,-20.674908,مسله
-12.928704,-39.89562,پلاستکی
-20.942926,-0.65074605,بازشده
12.116571,4.379491,مینویسید
12.793426,-4.7300305,شماها
-7.1937065,-42.79372,زیرشو
-3.247718,14.996722,مارکو
34.24363,9.879587,کوشی
0.82814395,6.7614126,کارامدی
-22.778185,12.665057,گاها
16.787262,-11.143471,اذعان
1.9839572,-14.775052,ونیاز
-17.657328,17.464617,هنگامی
29.789827,11.935552,صحفه
-19.34758,39.930637,باورم
27.220453,-3.7491128,سالمند
9.471336,18.197107,نوشتار
-27.479929,-10.380145,جاهاییش
-28.303156,40.936512,نگیره
-10.124629,-5.689577,اینگه
-20.041286,6.8117137,رندوم
24.135761,0.7488001,پاوربانکه
39.166817,-5.757172,لایتینگ
17.373203,-12.963673,نروید
-9.664343,8.919845,بچها
-19.048998,-37.041363,پیازی
0.07250955,4.8900676,اینرو
-6.9128733,-41.92932,بچسبونمش
-12.414574,18.060226,ماکزیمم
43.28551,4.7564783,fps
40.478584,26.663279,AMD
-6.2637105,23.356232,کراس
40.539047,12.49876,R
34.255707,-16.481153,کلاک
-3.2462268,-3.8440495,سنگینیه
0.37904423,-45.794643,امیدواریم
-50.41981,-5.109266,تام
-9.14988,5.1677265,خرگوش
26.935858,33.77493,جزء
3.0609484,-36.30338,بودا
-2.2141845,4.669038,یونیک
6.759162,-30.408718,اضافش
-39.77801,2.6827066,آبجوش
-23.65564,-6.1066604,سراغش
-26.691572,-7.717905,بیرونش
-6.160821,23.1159,گرید
17.837172,-23.916214,عیوب
24.415016,-25.889679,usa
2.4433424,4.744776,بپسندید
18.056797,-29.659609,راظی
8.311831,11.400693,بدو
-27.208109,-17.149328,بشورین
-4.1443186,11.008632,نمیگیرم
-19.511091,-36.95398,اونرو
-48.247078,1.4406705,فلفل
9.762183,-20.597183,بعضیاشون
-33.043583,-13.344172,سیاهه
-31.816868,-0.8548486,کبریت
-3.5287864,-36.33307,بارهای
4.4676833,-10.794587,بالاشه
26.484888,15.0833435,میتونیم
14.216167,-3.6198118,بدند
20.343342,-51.659523,نبودیم
-4.744667,-11.410423,اواسط
13.502497,-50.688595,تاچشم
-1.5000592,-24.376747,۶ماهه
41.45704,26.840431,فتوشاپ
8.984186,-27.51776,وباتری
7.961221,-13.671627,کدش
29.815866,1.1651675,بلوتوس
-39.719986,-18.973637,تریمر
-11.244954,-1.340424,داخله
15.992105,-40.62673,ذوقش
-41.778057,9.864312,خردلی
-17.08203,-16.642153,نمکه
-39.755966,13.507382,زشته
8.696546,-13.750009,یاخیر
13.579547,-30.156265,دیگی
11.652685,17.903296,مقوله
-23.630459,16.627699,رها
14.285005,-5.4505553,بزارش
2.2990112,-30.3798,سریاش
21.719004,-3.699138,کنندش
31.617739,25.38623,بذارین
2.5338776,-18.115805,خریدنداره
5.139368,-13.269851,صلوات
-29.082859,-21.62574,ونرم
-22.220915,-3.6781614,نگم
10.672069,-19.215618,ایرادایی
-22.782595,10.643341,امن
34.242855,-1.956416,داک
4.692657,-48.647057,پیمایش
-9.962981,-30.384943,عصا
17.674082,19.106163,برایش
-30.506197,-16.227102,میپزه
3.4116495,32.295063,اشغالی
-17.972326,10.40891,اسون
3.2622528,-34.948776,بلعکس
37.73881,16.38419,کامپیوتری
0.83039814,41.081837,۱۶۰
15.039693,-17.540218,لامبورگینی
-9.312718,-22.72161,تشخیصش
14.189599,30.086685,مشتریاش
0.3312602,28.403843,مدلای
41.71598,-14.052305,نیا
39.14948,10.995403,b
-8.6961775,20.161253,ترازوی
-11.202404,39.10244,خودمو
2.7380471,3.8382134,پرمیوم
-2.8713548,11.817742,استثنایی
13.023585,-6.6867228,دروغگو
-22.198336,9.105991,نذاشتن
2.8997643,18.168152,کافه
1.9046048,40.214157,هزاره
-36.403625,-18.226896,زائد
-43.39088,-7.941184,مقدارش
17.680132,-35.818844,جرا
-20.467615,6.993266,دورنگ
29.627234,0.2105813,شات
-25.38755,0.8716999,مماس
-20.523106,17.64364,نگهدارید
9.021667,5.727613,قرون
8.07952,-19.551514,ون
3.8925157,7.9517345,بسنجید
3.2357602,6.3195257,۹۳
-7.0700116,-6.9676895,قدرته
5.3876433,8.149626,امیدورام
12.095964,-10.070133,مورخ
12.09038,-9.822369,ابان
-16.361607,-3.5963802,امدن
-47.211906,-1.316169,گلی
15.654267,36.431385,مسئول
15.631526,-16.26717,نکیند
-15.934277,25.753712,شبها
-1.6047242,18.22818,خوبیست
-19.46714,17.791233,نگهداشتن
-38.531284,-6.88252,تافت
-19.066273,-15.551125,عدس
-13.050354,-3.9909909,منگوله
31.362707,22.40675,نمیخواید
-14.063646,27.649399,صرفست
-2.7092922,10.752946,بسیارخوب
-18.191336,-9.610304,وخط
30.890047,32.63203,اختصاصی
13.88305,-41.737755,رابطی
-25.712412,-4.232602,زیادم
6.031083,-44.38582,کایل
-12.946168,7.693587,بانمک
-2.9841785,-27.694822,نوارش
-17.08489,-11.403084,جداشد
8.654896,18.52653,دیدگاه
-3.513596,-9.375073,واقعیشون
30.543661,12.5524435,ips
32.944466,-28.305258,اشباع
30.819466,12.230916,امولد
-6.231465,-22.243378,نسبتأ
38.6506,14.880089,cat
-28.733364,-4.4861135,میندازم
-20.388538,-20.302935,گردویی
-2.3096404,12.454544,وچه
10.152637,-12.451721,بهتراست
-52.531044,12.381141,دکلره
-6.956876,8.20092,ادمایی
19.7821,-22.416353,نداده_است
-0.17603199,17.4681,میگذارد
23.97788,-30.278002,بافر
-2.4339395,-3.0045512,خوابی
-6.1300263,35.452877,بودمش
-17.780415,-2.2100694,چشمت
-39.545353,-10.828588,کبودی
-16.224518,20.346806,کتابخانه
8.9856825,-34.61915,ارسالشون
14.521413,-22.895704,فروششون
26.85958,12.384077,تبلیغاتی
11.656712,-9.118386,شرکتو
-7.9034743,-39.8329,چسبوند
20.618912,-21.714878,کاربردشو
-3.9940453,40.496002,خرداد
-12.971201,-12.754613,دوشاخ
5.306222,-35.720768,ودقت
-5.7382693,-50.754635,دیجیتالش
16.829367,-0.9857723,غ
-10.027536,-12.165859,نورشون
12.07144,-38.83196,شانسم
-0.68351084,-9.383395,کانادایی
-5.4307513,13.318338,اصلشو
27.792624,-19.813549,دادمو
-2.3302658,3.645646,رضایتی
-4.823921,-19.287327,چهرش
3.5620284,39.99226,قیمته
-3.357708,-39.811195,ترانسش
-20.135414,-19.78284,رنگشه
-15.181341,11.014648,شکیله
-22.9268,-15.428885,دونش
-4.4511366,-31.363802,انگشتو
-42.787804,9.486321,اکلیلی
-6.578005,43.599586,زده_بودم
8.113085,-15.126156,میندازید
-43.23445,4.212779,پاشش
-24.123304,-14.551105,موزاییک
-28.817993,-5.2942276,میشستم
15.235168,0.5469554,میدیدم
-11.20402,28.928633,تفنگ
-13.580554,1.3565443,رنک
-33.91721,30.455662,ضامن
10.910487,31.784689,بپرسم
15.284119,-14.436247,ثبتش
-22.880219,3.4880905,نمیزند
-14.001095,-8.799392,یونیت
25.832376,-3.562127,داکت
14.727286,-36.0783,ومرجوع
-17.971188,-10.984239,کنتاکت
-47.72677,1.0516139,نسکافه
26.424074,7.988548,دورببن
-5.317628,-25.03148,وضوحش
-33.340034,29.717758,ربا
12.762499,-17.595276,باف
20.507982,-29.711475,tpu
18.840021,-8.659967,توجهتون
-4.5306745,0.8906531,سروصدا
10.924956,-38.044514,آشغالترین
-26.872011,27.212612,پارک
9.7837305,1.8975389,سرمون
3.3907628,32.43426,آشغالی
-6.1276374,-22.210953,راکتی
-30.25549,6.933339,پایی
34.324127,19.509478,میگردید
-31.234701,37.52572,نیفته
-8.614375,-38.625896,دوطرفش
-9.5971155,-4.624892,کوچیکو
-24.59992,-34.704323,وایتکس
-2.8670833,2.3770106,فقت
-23.279446,3.4199152,نمیرود
8.354931,0.92565185,حرفاست
-8.400465,-5.717408,کرده_باشی
3.6239693,1.1531111,بدونی
4.0064235,-5.945483,بدسکتور
27.216524,-32.76035,ظرفیتی
0.85682046,-10.587892,بهترِ
1.217641,-14.94809,تسبیح
7.527971,4.216503,گنده
-37.391594,-11.357316,لباسا
-25.028233,9.478837,یراق
-2.5842643,19.624557,آلات
-48.50193,-4.535916,شنل
-6.0717525,12.965325,ساف
8.494347,20.884491,اوه
-34.470535,10.4618,گلها
-36.784187,11.292125,گلهاش
-6.9241886,21.828514,تیوولی
41.496956,-13.754963,JBL
41.413143,37.44491,plus
-11.838617,-21.561642,کلیدای
45.23581,-1.0211934,استراتژیک
10.753412,22.31602,فیدیبو
11.4247,22.515944,کتابخوان
11.330843,21.008099,کتابخوانی
-33.210365,19.860325,طراحیشم
11.092159,-0.7301636,میفهمه
-30.288815,-14.474527,تونیک
-25.989141,-9.423662,ابه
-14.769045,-43.38896,لوکسه
38.73921,-5.5374637,یوگرین
-12.486257,-16.665857,لذتبخشه
19.644363,41.999622,همانطور
13.705327,-41.43952,محصور
-6.332907,-50.833527,صفحشو
-8.523509,9.767522,پرتی
20.55822,-19.553312,میخونین
12.780532,-34.11765,روشها
4.5081606,10.011096,بالابردن
14.306011,11.499873,نظرهای
36.624424,-14.782319,اقسام
10.263378,3.6619642,جماعت
10.348969,14.346731,نکردنی
27.721739,-42.066807,مپ
7.4614353,-22.795301,میفروشمش
18.093391,-29.961475,طرفدارهای
-3.7457812,1.5304605,ناامیدتون
-16.76853,-12.278564,الومینیومی
-25.429981,-8.048581,محافظی
7.7970896,-6.5324016,حرفمو
-17.980873,-35.423157,هدش
-45.13474,2.223839,خورشت
-14.225825,-16.919565,نخه
-16.876839,-13.022733,ژلهای
-18.900578,19.401941,میتوانست
-25.196348,21.870914,وزیبا
-6.6275764,-47.77304,کوهپیمایی
-13.013489,2.7831368,طوسیشو
9.4209585,30.380919,بیچاره
5.119697,41.790417,میفروشید
11.032532,5.192057,هموطن
5.804814,-0.62099564,ایرانم
11.826044,26.742182,دولت
-2.330707,-39.32368,عیبه
-11.929914,-1.111414,یخچاله
17.410595,-37.178963,اهالی
25.49402,5.962921,نخوردم
-12.022194,3.9190207,میفیت
-52.321766,10.215039,مختلط
16.315605,22.051268,آمار
-39.570408,-4.0115523,آرگان
44.629124,-6.524829,موسش
11.350992,-2.1305232,نصیحت
-14.777931,-22.296154,سرخابیش
-17.362925,5.534713,ویلا
41.26796,14.904013,ویژن
21.540033,4.359741,اپراتورها
41.150837,-12.115876,مارشال
18.877323,29.341257,اظهار
-36.6697,-7.1506248,سرفه
-36.769398,-7.4238563,تنگی
-23.11502,-36.898872,آسم
3.6550431,25.352827,خریداریش
-8.30519,22.54376,انجین
-7.2251644,26.37234,بهران
-6.7290697,25.713245,پیشتاز
29.765266,24.877972,نزارید
1.009809,41.283478,۱۰۰۰
4.50231,-48.68383,فلاپ
7.962079,-21.875618,۱۵۵
-10.804023,-16.923557,تابستونا
32.11085,6.2227306,camera
-25.929113,-31.826899,فس
-34.789074,-15.975393,خفیف
4.8209634,-6.0947304,میمونم
24.899363,1.2933012,شارژینگ
8.53499,-24.663279,شارژرتون
-34.490906,12.881714,بافته
24.14609,-28.040012,تریه
-4.82339,-29.683903,انگشتمو
-6.9770913,9.1569805,چسباش
8.918019,5.99491,پولا
5.4316244,-9.725334,from
14.732829,28.800436,تقلب
4.7929025,34.471188,دروغه
-7.8692794,-16.037004,استفادتون
-30.487091,12.020863,نمد
-28.844065,-1.7679479,سرشون
36.753326,-5.905574,دوسیمکارته
14.158153,3.8548527,تعجبم
-28.001078,1.4065595,زخمی
0.09941302,-42.30532,بلبرینگش
-19.039474,2.0956347,رولی
29.76314,10.151741,دوگانه
29.536386,22.034082,عمرتون
11.557969,-5.319507,میفرستادم
45.91623,4.5115223,باندل
4.007086,-24.811466,خخ
-12.414493,-17.026033,واقعه
-18.016684,-16.91332,پولوشرت
-1.1864814,4.7599506,اسن
-3.95622,-41.80643,لیتریه
-32.485065,29.57027,سمباده
-4.518089,-46.361538,لرزان
-7.139433,-6.763472,خونگیه
0.59999317,-39.613796,اضافیه
0.76362175,-39.42185,اداریه
12.181547,4.560681,خداوکیلی
-27.288187,-27.80954,اسپره
15.198006,-20.42416,لدفا
12.424275,1.0359923,کردمو
-13.285857,10.024082,خوب
-20.507135,-5.463316,وایسی
-8.302822,8.624962,قله
-20.808083,9.67044,فرا
4.1066236,-35.5138,الحمد
25.869913,-0.6621534,شارژدهیش
-14.366343,-15.06916,طراحیشون
-5.9464536,16.45942,ترند
24.314192,-0.14702864,بانکی
19.458996,38.201218,ایمیل
26.554916,-19.614874,ریالی
42.373043,14.011,اسمی
15.596337,21.478151,سهل
5.9620852,-34.341896,کارشناسا
-39.82434,27.56563,چنگال
-32.53997,11.8458395,ملاقه
22.063662,5.8819075,تعلق
40.640137,10.440238,n
40.69262,10.320572,vw
-3.648555,-5.9946337,موبایلو
-5.821155,-50.60973,صفش
-8.721186,-0.8929248,دونید
30.246073,-30.905685,وa
-21.736902,-24.749226,ژاپنیه
-9.29483,-15.320194,بلندو
29.838848,19.879673,یاحق
-38.20823,-1.8392975,کردنی
-33.164024,28.931297,شاسی
-24.804321,2.097475,دولا
6.9676995,10.4697695,فعلاً
-22.988117,42.266846,بتونی
-38.284294,10.163939,اسمون
4.61675,11.305342,احسان
-6.392344,-12.4075575,تایوانه
5.736309,-24.63348,فروشم
-21.789639,4.267536,کفشا
41.441017,-14.488837,ایرپاد
-1.8576136,-2.051659,وحالا
-5.0434246,-6.568525,خوبهه
-11.442201,24.069048,تلمبه
13.999364,-34.468334,تویز
39.496624,-8.504083,تبلتم
16.79897,25.685465,بنویسن
-24.220613,-31.86711,فید
-30.231358,7.1082344,نشستم
-1.3213098,9.166592,تاحدودی
19.111267,21.935299,خواهشاً
33.38793,-25.67238,پلاسش
-19.444773,-38.01731,اتق
-1.6510876,-36.562252,دوباری
14.185783,-31.155989,وزنو
9.144254,-48.566418,امادر
-13.609992,23.720583,بخاری
4.997026,-43.222916,دوزار
-13.9222765,-12.108242,کابردی
-49.000805,14.813173,دون
-34.46684,-18.441715,نتیجش
-42.910187,-5.204463,ازبین
13.024962,-31.478243,هاردا
-20.163618,-22.99094,همکه
-5.7200046,-3.4702942,دفترم
-21.650337,6.671666,پکش
30.319666,20.850706,نمیکنین
-30.559372,2.970762,نوزادم
28.469196,9.162085,ایزو
0.39760417,55.533924,فیش
22.787863,-22.801678,میگذاره
19.855896,22.916422,تجربیاتم
17.75582,-6.667374,نظرتونو
0.47802016,-47.35112,ظمن
28.973438,11.84455,خوانایی
-43.61554,-18.08759,نواز
28.417122,21.430796,میدونین
3.6953132,0.32929254,منظورتون
-50.87297,12.9578705,واکس
-9.696077,10.697818,بنسبت
-3.0964646,12.694652,ارزشمنده
25.796757,11.383042,نسخهی
42.42116,8.682077,گیگابایتی
2.0042837,-16.149632,سوئیسی
-36.39313,-6.1853423,حساسن
-46.17448,-1.9348282,دلچسب
-12.7136545,-4.6240673,هاهم
15.026365,-7.99641,خریدهام
-27.420483,7.4220285,کاغذها
-19.180037,2.0610378,دستمالها
-33.26926,-29.89907,ساختی
-26.206984,-24.585165,قاطیش
31.888294,0.7021513,اندرویدشو
31.523561,1.0429454,اپدیتش
-12.70376,-34.684624,وجودی
-42.722656,10.309151,زرده
24.988436,-16.991772,ارشد
30.3332,-4.289035,حسابداری
-4.2855053,13.517341,کاسیو
-28.111923,14.989358,غلاف
-4.9261856,52.71331,پین
-31.857985,18.133932,خوشگلی
28.219883,-45.53492,ازدی
-2.514456,5.279848,وراضیم
-11.239277,41.293888,هروقت
-8.202289,5.9074745,زادم
18.16012,-43.684692,قانونیه
-6.0541472,32.31016,خونمون
-0.56450975,27.323223,دیگس
14.450961,20.692183,سانسور
-19.231604,10.383366,کلیدی
-12.084549,-6.3563232,دره
-12.316722,-17.64816,همشم
9.897494,-27.96114,فوقولاده
19.804989,6.123679,مختصری
-2.571862,-44.81192,بالشش
16.47953,-4.5020165,نظرهایی
16.35307,-43.28675,انجایی
-14.910935,18.759405,نزدیکی
8.147894,4.4451513,مجانی
35.58249,2.7904005,رایتل
0.105728306,-4.5952196,مصرفشم
-19.331224,-5.4232326,نورشو
-28.712978,-22.63158,کنندگیه
-28.614767,-0.8399733,جراحی
-15.231278,-12.274905,بازوبسته
-9.325712,-1.3638082,۱۱۱
-21.686457,4.27137,سوراخه
-4.470573,13.475424,سواچ
-9.889765,23.440653,موتورم
-8.00991,23.993723,زانتیا
-3.4033284,-21.629168,برقیه
-7.567632,-29.422325,هوارو
-9.709762,12.458717,قابله
44.54987,4.147755,بازیکن
-19.16566,-3.8205035,چرخشش
-17.551395,-43.149406,اصلانم
-25.625557,12.381418,سوراخهای
-10.487564,9.838126,معرکست
8.934075,20.773314,ادبی
13.771825,26.877453,میکردین
-8.76779,10.590071,وکاملا
35.289383,11.38748,nokia
